id,dataset_name,process,element,time,commodity,region,aspect 6 : ,aspect 7 : ,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
233926,2_IUS_steel_200R,Use phase,iron,1981,all steel-containing products,Albania,,,,,,,,55.256493310,Gg,1,No uncertainty,,,,,,,
233927,2_IUS_steel_200R,Use phase,iron,1982,all steel-containing products,Albania,,,,,,,,38.858613710,Gg,1,No uncertainty,,,,,,,
233928,2_IUS_steel_200R,Use phase,iron,1983,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233929,2_IUS_steel_200R,Use phase,iron,1984,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233930,2_IUS_steel_200R,Use phase,iron,1985,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233931,2_IUS_steel_200R,Use phase,iron,1986,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233932,2_IUS_steel_200R,Use phase,iron,1987,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233933,2_IUS_steel_200R,Use phase,iron,1988,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233934,2_IUS_steel_200R,Use phase,iron,1989,all steel-containing products,Albania,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233935,2_IUS_steel_200R,Use phase,iron,1990,all steel-containing products,Albania,,,,,,,,89.385825340,Gg,1,No uncertainty,,,,,,,
233936,2_IUS_steel_200R,Use phase,iron,1991,all steel-containing products,Albania,,,,,,,,93.923644280,Gg,1,No uncertainty,,,,,,,
233937,2_IUS_steel_200R,Use phase,iron,1992,all steel-containing products,Albania,,,,,,,,104.088553800,Gg,1,No uncertainty,,,,,,,
233938,2_IUS_steel_200R,Use phase,iron,1993,all steel-containing products,Albania,,,,,,,,130.145257700,Gg,1,No uncertainty,,,,,,,
233939,2_IUS_steel_200R,Use phase,iron,1994,all steel-containing products,Albania,,,,,,,,151.890895700,Gg,1,No uncertainty,,,,,,,
233940,2_IUS_steel_200R,Use phase,iron,1995,all steel-containing products,Albania,,,,,,,,190.553269300,Gg,1,No uncertainty,,,,,,,
233941,2_IUS_steel_200R,Use phase,iron,1996,all steel-containing products,Albania,,,,,,,,276.759812800,Gg,1,No uncertainty,,,,,,,
233942,2_IUS_steel_200R,Use phase,iron,1997,all steel-containing products,Albania,,,,,,,,360.327165700,Gg,1,No uncertainty,,,,,,,
233943,2_IUS_steel_200R,Use phase,iron,1998,all steel-containing products,Albania,,,,,,,,447.499168100,Gg,1,No uncertainty,,,,,,,
233944,2_IUS_steel_200R,Use phase,iron,1999,all steel-containing products,Albania,,,,,,,,566.073434300,Gg,1,No uncertainty,,,,,,,
233945,2_IUS_steel_200R,Use phase,iron,2000,all steel-containing products,Albania,,,,,,,,742.963087300,Gg,1,No uncertainty,,,,,,,
233946,2_IUS_steel_200R,Use phase,iron,2001,all steel-containing products,Albania,,,,,,,,992.930097100,Gg,1,No uncertainty,,,,,,,
233947,2_IUS_steel_200R,Use phase,iron,2002,all steel-containing products,Albania,,,,,,,,1209.623552000,Gg,1,No uncertainty,,,,,,,
233948,2_IUS_steel_200R,Use phase,iron,2003,all steel-containing products,Albania,,,,,,,,1452.359560000,Gg,1,No uncertainty,,,,,,,
233949,2_IUS_steel_200R,Use phase,iron,2004,all steel-containing products,Albania,,,,,,,,1648.400494000,Gg,1,No uncertainty,,,,,,,
233950,2_IUS_steel_200R,Use phase,iron,2005,all steel-containing products,Albania,,,,,,,,1900.160861000,Gg,1,No uncertainty,,,,,,,
233951,2_IUS_steel_200R,Use phase,iron,2006,all steel-containing products,Albania,,,,,,,,2193.512679000,Gg,1,No uncertainty,,,,,,,
233952,2_IUS_steel_200R,Use phase,iron,2007,all steel-containing products,Albania,,,,,,,,2465.443445000,Gg,1,No uncertainty,,,,,,,
233953,2_IUS_steel_200R,Use phase,iron,2008,all steel-containing products,Albania,,,,,,,,2723.465726000,Gg,1,No uncertainty,,,,,,,
233954,2_IUS_steel_200R,Use phase,iron,1900,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233955,2_IUS_steel_200R,Use phase,iron,1901,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233956,2_IUS_steel_200R,Use phase,iron,1902,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233957,2_IUS_steel_200R,Use phase,iron,1903,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233958,2_IUS_steel_200R,Use phase,iron,1904,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233959,2_IUS_steel_200R,Use phase,iron,1905,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233960,2_IUS_steel_200R,Use phase,iron,1906,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233961,2_IUS_steel_200R,Use phase,iron,1907,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233962,2_IUS_steel_200R,Use phase,iron,1908,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233963,2_IUS_steel_200R,Use phase,iron,1909,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233964,2_IUS_steel_200R,Use phase,iron,1910,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233965,2_IUS_steel_200R,Use phase,iron,1911,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233966,2_IUS_steel_200R,Use phase,iron,1912,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233967,2_IUS_steel_200R,Use phase,iron,1913,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233968,2_IUS_steel_200R,Use phase,iron,1914,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233969,2_IUS_steel_200R,Use phase,iron,1915,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233970,2_IUS_steel_200R,Use phase,iron,1916,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233971,2_IUS_steel_200R,Use phase,iron,1917,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233972,2_IUS_steel_200R,Use phase,iron,1918,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233973,2_IUS_steel_200R,Use phase,iron,1919,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233974,2_IUS_steel_200R,Use phase,iron,1920,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233975,2_IUS_steel_200R,Use phase,iron,1921,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233976,2_IUS_steel_200R,Use phase,iron,1922,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233977,2_IUS_steel_200R,Use phase,iron,1923,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233978,2_IUS_steel_200R,Use phase,iron,1924,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233979,2_IUS_steel_200R,Use phase,iron,1925,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233980,2_IUS_steel_200R,Use phase,iron,1926,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233981,2_IUS_steel_200R,Use phase,iron,1927,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233982,2_IUS_steel_200R,Use phase,iron,1928,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233983,2_IUS_steel_200R,Use phase,iron,1929,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233984,2_IUS_steel_200R,Use phase,iron,1930,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233985,2_IUS_steel_200R,Use phase,iron,1931,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233986,2_IUS_steel_200R,Use phase,iron,1932,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233987,2_IUS_steel_200R,Use phase,iron,1933,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233988,2_IUS_steel_200R,Use phase,iron,1934,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233989,2_IUS_steel_200R,Use phase,iron,1935,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233990,2_IUS_steel_200R,Use phase,iron,1936,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233991,2_IUS_steel_200R,Use phase,iron,1937,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233992,2_IUS_steel_200R,Use phase,iron,1938,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233993,2_IUS_steel_200R,Use phase,iron,1939,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233994,2_IUS_steel_200R,Use phase,iron,1940,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233995,2_IUS_steel_200R,Use phase,iron,1941,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233996,2_IUS_steel_200R,Use phase,iron,1942,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233997,2_IUS_steel_200R,Use phase,iron,1943,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233998,2_IUS_steel_200R,Use phase,iron,1944,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
233999,2_IUS_steel_200R,Use phase,iron,1945,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234000,2_IUS_steel_200R,Use phase,iron,1946,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234001,2_IUS_steel_200R,Use phase,iron,1947,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234002,2_IUS_steel_200R,Use phase,iron,1948,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234003,2_IUS_steel_200R,Use phase,iron,1949,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234004,2_IUS_steel_200R,Use phase,iron,1950,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234005,2_IUS_steel_200R,Use phase,iron,1951,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234006,2_IUS_steel_200R,Use phase,iron,1952,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234007,2_IUS_steel_200R,Use phase,iron,1953,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234008,2_IUS_steel_200R,Use phase,iron,1954,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234009,2_IUS_steel_200R,Use phase,iron,1955,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234010,2_IUS_steel_200R,Use phase,iron,1956,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234011,2_IUS_steel_200R,Use phase,iron,1957,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234012,2_IUS_steel_200R,Use phase,iron,1958,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234013,2_IUS_steel_200R,Use phase,iron,1959,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234014,2_IUS_steel_200R,Use phase,iron,1960,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234015,2_IUS_steel_200R,Use phase,iron,1961,all steel-containing products,Algeria,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234016,2_IUS_steel_200R,Use phase,iron,1962,all steel-containing products,Algeria,,,,,,,,133.256527700,Gg,1,No uncertainty,,,,,,,
234017,2_IUS_steel_200R,Use phase,iron,1963,all steel-containing products,Algeria,,,,,,,,265.680154000,Gg,1,No uncertainty,,,,,,,
234018,2_IUS_steel_200R,Use phase,iron,1964,all steel-containing products,Algeria,,,,,,,,384.958702300,Gg,1,No uncertainty,,,,,,,
234019,2_IUS_steel_200R,Use phase,iron,1965,all steel-containing products,Algeria,,,,,,,,511.367877100,Gg,1,No uncertainty,,,,,,,
234020,2_IUS_steel_200R,Use phase,iron,1966,all steel-containing products,Algeria,,,,,,,,646.723414300,Gg,1,No uncertainty,,,,,,,
234021,2_IUS_steel_200R,Use phase,iron,1967,all steel-containing products,Algeria,,,,,,,,817.885230200,Gg,1,No uncertainty,,,,,,,
234022,2_IUS_steel_200R,Use phase,iron,1968,all steel-containing products,Algeria,,,,,,,,1262.162156000,Gg,1,No uncertainty,,,,,,,
234023,2_IUS_steel_200R,Use phase,iron,1969,all steel-containing products,Algeria,,,,,,,,1947.536678000,Gg,1,No uncertainty,,,,,,,
234024,2_IUS_steel_200R,Use phase,iron,1970,all steel-containing products,Algeria,,,,,,,,2623.590254000,Gg,1,No uncertainty,,,,,,,
234025,2_IUS_steel_200R,Use phase,iron,1971,all steel-containing products,Algeria,,,,,,,,3228.551875000,Gg,1,No uncertainty,,,,,,,
234026,2_IUS_steel_200R,Use phase,iron,1972,all steel-containing products,Algeria,,,,,,,,3758.410669000,Gg,1,No uncertainty,,,,,,,
234027,2_IUS_steel_200R,Use phase,iron,1973,all steel-containing products,Algeria,,,,,,,,4792.728009000,Gg,1,No uncertainty,,,,,,,
234028,2_IUS_steel_200R,Use phase,iron,1974,all steel-containing products,Algeria,,,,,,,,6166.483895000,Gg,1,No uncertainty,,,,,,,
234029,2_IUS_steel_200R,Use phase,iron,1975,all steel-containing products,Algeria,,,,,,,,7614.009096000,Gg,1,No uncertainty,,,,,,,
234030,2_IUS_steel_200R,Use phase,iron,1976,all steel-containing products,Algeria,,,,,,,,8814.779409000,Gg,1,No uncertainty,,,,,,,
234031,2_IUS_steel_200R,Use phase,iron,1977,all steel-containing products,Algeria,,,,,,,,10879.612700000,Gg,1,No uncertainty,,,,,,,
234032,2_IUS_steel_200R,Use phase,iron,1978,all steel-containing products,Algeria,,,,,,,,13260.979160000,Gg,1,No uncertainty,,,,,,,
234033,2_IUS_steel_200R,Use phase,iron,1979,all steel-containing products,Algeria,,,,,,,,15265.133440000,Gg,1,No uncertainty,,,,,,,
234034,2_IUS_steel_200R,Use phase,iron,1980,all steel-containing products,Algeria,,,,,,,,17639.136930000,Gg,1,No uncertainty,,,,,,,
234035,2_IUS_steel_200R,Use phase,iron,1981,all steel-containing products,Algeria,,,,,,,,20455.191680000,Gg,1,No uncertainty,,,,,,,
234036,2_IUS_steel_200R,Use phase,iron,1982,all steel-containing products,Algeria,,,,,,,,23136.117120000,Gg,1,No uncertainty,,,,,,,
234037,2_IUS_steel_200R,Use phase,iron,1983,all steel-containing products,Algeria,,,,,,,,26084.966080000,Gg,1,No uncertainty,,,,,,,
234038,2_IUS_steel_200R,Use phase,iron,1984,all steel-containing products,Algeria,,,,,,,,29017.565310000,Gg,1,No uncertainty,,,,,,,
234039,2_IUS_steel_200R,Use phase,iron,1985,all steel-containing products,Algeria,,,,,,,,31424.055990000,Gg,1,No uncertainty,,,,,,,
234040,2_IUS_steel_200R,Use phase,iron,1986,all steel-containing products,Algeria,,,,,,,,33515.857520000,Gg,1,No uncertainty,,,,,,,
234041,2_IUS_steel_200R,Use phase,iron,1987,all steel-containing products,Algeria,,,,,,,,35262.421450000,Gg,1,No uncertainty,,,,,,,
234042,2_IUS_steel_200R,Use phase,iron,1988,all steel-containing products,Algeria,,,,,,,,36750.207190000,Gg,1,No uncertainty,,,,,,,
234043,2_IUS_steel_200R,Use phase,iron,1989,all steel-containing products,Algeria,,,,,,,,38718.814060000,Gg,1,No uncertainty,,,,,,,
234044,2_IUS_steel_200R,Use phase,iron,1990,all steel-containing products,Algeria,,,,,,,,40504.182170000,Gg,1,No uncertainty,,,,,,,
234045,2_IUS_steel_200R,Use phase,iron,1991,all steel-containing products,Algeria,,,,,,,,42213.470560000,Gg,1,No uncertainty,,,,,,,
234046,2_IUS_steel_200R,Use phase,iron,1992,all steel-containing products,Algeria,,,,,,,,44109.192800000,Gg,1,No uncertainty,,,,,,,
234047,2_IUS_steel_200R,Use phase,iron,1993,all steel-containing products,Algeria,,,,,,,,46006.302270000,Gg,1,No uncertainty,,,,,,,
234048,2_IUS_steel_200R,Use phase,iron,1994,all steel-containing products,Algeria,,,,,,,,48438.731280000,Gg,1,No uncertainty,,,,,,,
234049,2_IUS_steel_200R,Use phase,iron,1995,all steel-containing products,Algeria,,,,,,,,50433.582100000,Gg,1,No uncertainty,,,,,,,
234050,2_IUS_steel_200R,Use phase,iron,1996,all steel-containing products,Algeria,,,,,,,,52132.582750000,Gg,1,No uncertainty,,,,,,,
234051,2_IUS_steel_200R,Use phase,iron,1997,all steel-containing products,Algeria,,,,,,,,53423.522790000,Gg,1,No uncertainty,,,,,,,
234052,2_IUS_steel_200R,Use phase,iron,1998,all steel-containing products,Algeria,,,,,,,,55438.628720000,Gg,1,No uncertainty,,,,,,,
234053,2_IUS_steel_200R,Use phase,iron,1999,all steel-containing products,Algeria,,,,,,,,57437.482860000,Gg,1,No uncertainty,,,,,,,
234054,2_IUS_steel_200R,Use phase,iron,2000,all steel-containing products,Algeria,,,,,,,,59699.324730000,Gg,1,No uncertainty,,,,,,,
234055,2_IUS_steel_200R,Use phase,iron,2001,all steel-containing products,Algeria,,,,,,,,62268.308500000,Gg,1,No uncertainty,,,,,,,
234056,2_IUS_steel_200R,Use phase,iron,2002,all steel-containing products,Algeria,,,,,,,,64916.948490000,Gg,1,No uncertainty,,,,,,,
234057,2_IUS_steel_200R,Use phase,iron,2003,all steel-containing products,Algeria,,,,,,,,68111.420870000,Gg,1,No uncertainty,,,,,,,
234058,2_IUS_steel_200R,Use phase,iron,2004,all steel-containing products,Algeria,,,,,,,,71306.757480000,Gg,1,No uncertainty,,,,,,,
234059,2_IUS_steel_200R,Use phase,iron,2005,all steel-containing products,Algeria,,,,,,,,74274.820290000,Gg,1,No uncertainty,,,,,,,
234060,2_IUS_steel_200R,Use phase,iron,2006,all steel-containing products,Algeria,,,,,,,,77135.339530000,Gg,1,No uncertainty,,,,,,,
234061,2_IUS_steel_200R,Use phase,iron,2007,all steel-containing products,Algeria,,,,,,,,80086.553830000,Gg,1,No uncertainty,,,,,,,
234062,2_IUS_steel_200R,Use phase,iron,2008,all steel-containing products,Algeria,,,,,,,,82596.353760000,Gg,1,No uncertainty,,,,,,,
234063,2_IUS_steel_200R,Use phase,iron,1900,all steel-containing products,Angola,,,,,,,,0.000000000,Gg,1,No uncertainty,,,,,,,
234064,2_IUS_steel_200R,Use phase,iron,1901,all steel-containing products,Angola,,,,,,,,0.001251309,Gg,1,No uncertainty,,,,,,,
234065,2_IUS_steel_200R,Use phase,iron,1902,all steel-containing products,Angola,,,,,,,,0.003753928,Gg,1,No uncertainty,,,,,,,
234066,2_IUS_steel_200R,Use phase,iron,1903,all steel-containing products,Angola,,,,,,,,0.007507855,Gg,1,No uncertainty,,,,,,,
234067,2_IUS_steel_200R,Use phase,iron,1904,all steel-containing products,Angola,,,,,,,,0.012513092,Gg,1,No uncertainty,,,,,,,
234068,2_IUS_steel_200R,Use phase,iron,1905,all steel-containing products,Angola,,,,,,,,0.018769638,Gg,1,No uncertainty,,,,,,,
234069,2_IUS_steel_200R,Use phase,iron,1906,all steel-containing products,Angola,,,,,,,,0.026277493,Gg,1,No uncertainty,,,,,,,
234070,2_IUS_steel_200R,Use phase,iron,1907,all steel-containing products,Angola,,,,,,,,0.035036658,Gg,1,No uncertainty,,,,,,,
234071,2_IUS_steel_200R,Use phase,iron,1908,all steel-containing products,Angola,,,,,,,,0.045047131,Gg,1,No uncertainty,,,,,,,
234072,2_IUS_steel_200R,Use phase,iron,1909,all steel-containing products,Angola,,,,,,,,0.056308914,Gg,1,No uncertainty,,,,,,,
234073,2_IUS_steel_200R,Use phase,iron,1910,all steel-containing products,Angola,,,,,,,,0.068822006,Gg,1,No uncertainty,,,,,,,
234074,2_IUS_steel_200R,Use phase,iron,1911,all steel-containing products,Angola,,,,,,,,0.082586408,Gg,1,No uncertainty,,,,,,,
234075,2_IUS_steel_200R,Use phase,iron,1912,all steel-containing products,Angola,,,,,,,,0.097602118,Gg,1,No uncertainty,,,,,,,
234076,2_IUS_steel_200R,Use phase,iron,1913,all steel-containing products,Angola,,,,,,,,0.113869138,Gg,1,No uncertainty,,,,,,,
234077,2_IUS_steel_200R,Use phase,iron,1914,all steel-containing products,Angola,,,,,,,,0.131387467,Gg,1,No uncertainty,,,,,,,
234078,2_IUS_steel_200R,Use phase,iron,1915,all steel-containing products,Angola,,,,,,,,0.150157105,Gg,1,No uncertainty,,,,,,,
234079,2_IUS_steel_200R,Use phase,iron,1916,all steel-containing products,Angola,,,,,,,,0.170178052,Gg,1,No uncertainty,,,,,,,
